store_id,product_id,date,sales_quantity,is_promo
111,2269,2017-10-26,3.0,1
131,693,2019-07-29,1.0,0
94,3176,2017-11-12,0.0,0
94,2736,2018-09-04,2.0,0
19,2165,2018-08-15,0.0,0
30,3320,2019-12-12,1.0,0
131,1488,2017-03-19,0.0,0
132,1096,2018-08-30,0.0,1
55,2032,2019-01-28,0.0,0
38,457,2019-01-30,0.0,1
65,2371,2018-11-07,2.0,0
68,2692,2017-11-23,0.0,0
4,2153,2019-05-23,0.0,0
45,1784,2019-05-27,0.0,0
124,2439,2017-06-20,0.0,0
64,1350,2017-09-29,0.0,0
83,2736,2017-11-09,0.0,1
135,1651,2018-11-04,0.0,0
72,3355,2018-10-05,0.0,0
102,2425,2017-01-03,0.0,0
87,591,2017-10-27,1.0,0
102,1893,2018-08-28,1.0,0
135,194,2018-05-22,0.0,0
30,319,2018-10-17,0.0,0
90,1760,2017-07-13,0.0,0
26,1928,2018-06-09,0.0,0
124,2880,2018-11-15,0.0,0
19,1479,2019-08-11,1.0,0
65,2885,2017-09-08,2.0,0
102,732,2017-03-14,0.0,0
35,3149,2018-01-16,10.0,0
87,3468,2017-03-21,0.0,0
65,2605,2018-12-15,0.0,0
55,326,2019-05-22,1.0,0
9,57,2018-02-16,0.0,0
55,2626,2019-04-17,0.0,0
83,232,2017-11-26,0.0,1
53,3149,2017-12-14,0.0,0
126,11,2018-11-12,0.0,0
83,623,2018-08-31,0.0,0
30,1710,2019-01-13,0.0,0
87,1503,2018-08-20,3.0,1
22,1564,2019-12-05,0.0,0
124,128,2017-11-23,3.0,0
46,906,2019-11-19,0.0,0
132,3123,2019-09-16,0.0,0
109,2351,2017-02-11,0.0,0
35,3187,2018-03-15,0.0,0
135,1067,2019-03-20,2.0,0
131,403,2018-09-23,0.0,0
55,1241,2018-01-18,0.0,0
120,1531,2018-10-31,0.0,0
38,639,2019-05-14,1.0,0
84,3259,2017-01-05,0.0,0
130,533,2018-09-02,0.0,0
35,3150,2017-05-03,0.0,0
130,1487,2017-03-18,0.0,0
132,2521,2018-07-25,0.0,0
94,3165,2019-04-21,0.0,0
115,2436,2019-04-14,0.0,1
43,1784,2018-03-17,1.0,0
19,3052,2019-03-07,1.0,0
38,2964,2017-11-18,1.0,0
68,2276,2017-11-04,0.0,1
111,3535,2018-01-29,0.0,0
53,1052,2019-02-02,0.0,1
45,2425,2017-03-13,0.0,1
121,683,2019-08-17,1.0,0
87,3496,2018-03-02,0.0,0
135,819,2017-12-18,0.0,0
22,3512,2017-05-21,0.0,0
38,627,2017-04-29,0.0,0
94,987,2017-01-24,0.0,0
38,3108,2018-08-26,0.0,0
4,3379,2018-09-29,0.0,0
84,782,2018-01-29,5.0,0
51,580,2018-06-27,0.0,0
60,2713,2017-11-28,1.0,0
18,1415,2018-05-25,0.0,0
130,2082,2017-10-03,3.0,0
30,788,2019-03-11,0.0,0
111,2615,2019-08-05,1.0,1
102,1728,2019-12-15,0.0,0
118,1595,2019-05-26,0.0,0
53,3575,2018-10-01,0.0,0
115,1499,2019-05-28,5.333333333333333,0
94,1219,2019-09-10,1.0,1
135,1239,2017-09-27,0.0,1
22,3145,2018-06-27,0.0,0
87,1915,2017-08-14,1.0,0
65,388,2018-10-08,0.0,0
131,2714,2019-11-30,0.0,0
84,2374,2019-03-16,7.0,0
35,2864,2017-01-14,0.0,0
18,3070,2019-09-22,0.0,0
7,2692,2018-07-25,1.0,0
57,271,2019-07-05,0.0,0
35,799,2019-02-12,0.0,0
64,2100,2019-01-05,0.0,0
124,1023,2018-01-20,1.0,0
46,3352,2017-10-30,0.0,0
55,1255,2017-06-12,0.0,0
131,559,2017-11-15,0.0,0
135,2319,2019-10-21,0.0,0
118,3088,2017-11-13,0.0,0
7,555,2017-08-28,0.0,1
118,1763,2018-04-05,0.0,0
38,3045,2019-08-05,4.0,0
132,2324,2017-05-11,0.0,0
111,1826,2018-05-08,0.0,0
35,2376,2018-05-22,0.0,0
30,2791,2017-08-05,0.0,0
111,3284,2018-10-28,0.0,0
91,939,2018-04-01,0.0,0
60,3652,2017-09-09,0.0,0
87,3049,2017-04-14,0.0,0
111,1003,2017-02-19,0.0,0
55,2160,2018-04-14,0.0,0
124,1108,2019-07-09,0.0,0
83,3274,2019-09-01,0.0,1
7,1050,2018-01-30,0.0,0
115,1266,2018-11-12,0.0,0
7,1065,2018-11-06,0.0,0
131,2973,2017-07-02,0.0,0
132,2464,2017-09-22,0.0,0
94,896,2019-05-15,0.0,0
135,2166,2018-06-19,0.0,0
1,1332,2017-08-30,0.0,0
35,586,2018-05-13,0.0,1
46,1907,2018-05-04,0.0,0
35,2379,2018-01-07,0.0,0
30,3262,2018-11-27,0.0,0
94,2904,2019-03-18,0.0,0
107,127,2019-04-18,0.0,0
120,241,2018-02-08,0.0,0
72,3495,2019-08-13,0.0,0
55,2343,2017-12-03,0.0,0
9,3320,2018-10-04,1.0,0
130,1372,2019-04-16,0.0,0
130,1066,2017-10-28,0.0,0
35,2351,2017-12-14,0.0,0
35,1298,2018-11-16,5.0,0
57,1217,2017-11-28,0.0,0
94,2496,2017-11-30,14.0,0
120,2035,2017-03-09,0.0,0
45,2119,2017-03-17,1.0,0
65,583,2017-05-19,0.0,0
35,691,2019-07-30,2.0,0
55,298,2019-01-26,0.0,0
38,387,2017-06-24,0.0,0
131,769,2019-01-27,0.0,0
135,2073,2018-06-24,0.0,0
87,1798,2018-07-28,0.0,0
109,409,2019-08-15,1.0,0
102,1905,2019-08-15,0.0,0
94,864,2018-03-14,2.0,0
22,1394,2019-04-30,0.0,0
7,743,2019-08-23,0.0,0
131,2267,2018-04-05,0.0,0
94,879,2019-04-27,26.0,0
18,2283,2017-10-09,0.0,0
87,3306,2017-11-22,0.0,0
19,403,2018-10-10,0.0,0
7,212,2019-02-08,0.0,0
121,2554,2019-05-12,0.0,0
115,3425,2018-09-26,0.0,0
115,1849,2018-11-13,0.0,0
19,1891,2018-05-24,0.0,0
22,1432,2019-10-09,0.0,0
135,3139,2017-10-28,0.0,0
124,1538,2019-06-22,0.0,0
118,1873,2019-08-02,0.0,0
115,443,2019-03-15,3.0,0
83,3215,2017-04-08,2.0,0
1,286,2017-07-13,0.0,0
102,400,2019-08-27,0.0,0
131,3221,2019-10-20,0.0,0
131,527,2019-02-22,0.0,0
121,2984,2019-09-10,0.0,1
4,658,2018-08-03,0.0,0
94,1887,2017-10-16,7.0,0
38,2272,2019-05-16,0.0,0
7,2108,2019-05-06,0.0,0
60,3308,2018-12-31,0.0,0
38,3276,2018-06-28,0.0,0
64,3657,2017-07-19,0.0,0
124,1711,2019-04-25,0.0,0
1,1062,2018-06-07,0.0,1
68,889,2019-08-18,0.0,0
4,2075,2019-09-17,0.0,0
7,1627,2018-05-06,1.0,0
64,3290,2019-03-02,0.0,0
85,143,2018-08-16,0.0,1
7,862,2017-09-13,0.0,0
7,2729,2018-04-23,0.0,0
83,3215,2019-03-02,1.0,0
55,986,2017-07-20,0.0,0
85,895,2018-09-29,0.0,0
135,1115,2019-01-20,0.0,0
68,3275,2018-09-10,0.0,0
87,895,2017-03-04,1.0,1
55,3591,2018-09-25,0.0,0
109,1330,2018-11-07,0.0,0
72,3410,2019-07-07,0.0,0
3,3478,2019-02-24,0.0,0
87,3030,2018-05-19,0.0,0
65,1179,2018-09-19,0.0,0
64,732,2017-03-31,0.0,0
102,2115,2017-04-18,0.0,0
109,2854,2018-04-02,0.0,0
4,467,2019-03-12,0.0,0
18,1265,2019-06-12,0.0,0
109,1790,2018-08-26,0.0,0
18,810,2018-08-03,0.0,0
118,2484,2019-03-05,0.0,0
60,394,2017-01-16,0.0,0
135,754,2017-08-19,0.0,0
14,3273,2019-02-08,0.0,0
35,1513,2019-07-22,0.0,0
135,2534,2018-06-01,0.0,0
19,319,2017-12-30,0.0,1
51,2168,2019-09-04,0.0,0
7,2602,2019-11-05,0.0,0
135,3039,2017-04-04,0.0,0
109,2266,2018-05-01,0.0,1
109,838,2018-01-05,1.0,0
26,1223,2018-11-25,0.0,0
19,817,2019-01-27,0.0,0
65,2282,2017-07-09,2.0,0
115,1188,2018-08-26,0.0,0
85,715,2019-09-06,0.0,0
135,2167,2019-06-10,0.0,0
68,324,2019-06-18,0.0,0
46,786,2018-08-27,0.0,0
65,1309,2017-02-04,0.0,0
111,3112,2017-10-19,0.0,0
68,3052,2019-09-16,0.0,0
130,2378,2018-06-27,0.0,0
72,3112,2017-04-22,0.0,0
85,30,2019-06-05,0.0,1
53,3215,2018-07-25,0.0,0
55,2963,2019-08-16,0.0,0
18,3438,2017-10-30,2.0,0
64,148,2019-12-18,0.0,0
72,2760,2019-05-28,0.0,1
131,3574,2019-01-20,0.0,0
94,2412,2019-02-20,0.0,0
4,952,2017-12-13,0.0,0
102,3122,2017-10-21,16.0,0
26,128,2019-07-01,0.0,0
35,1657,2018-01-28,0.0,0
131,2138,2019-03-24,0.0,0
26,479,2018-10-02,0.0,0
111,2409,2017-10-11,0.0,0
85,2897,2019-08-10,0.0,0
131,2820,2019-03-12,0.0,0
84,1983,2019-03-01,0.0,0
26,1849,2019-01-04,0.0,0
3,1866,2017-01-02,0.0,0
53,3094,2019-01-06,0.0,0
64,1053,2017-04-29,0.0,0
84,3149,2019-09-01,1.0,1
1,2374,2017-02-22,2.0,0
120,3282,2018-04-13,0.0,0
58,1527,2017-05-13,0.0,0
130,384,2018-08-17,0.0,0
102,3157,2019-03-28,0.0,0
60,3556,2019-08-22,0.0,0
94,1610,2019-03-30,0.0,0
22,2716,2018-04-03,0.0,0
130,1319,2018-09-04,0.0,0
64,1463,2017-05-14,0.0,0
94,2463,2017-02-06,0.0,0
38,3415,2017-07-13,0.0,0
120,2946,2017-08-29,0.0,0
135,1855,2018-05-20,0.0,0
19,719,2019-01-23,0.0,0
35,2448,2017-10-18,0.0,0
111,2135,2019-10-28,0.0,0
131,1547,2017-07-08,0.0,0
124,3106,2017-03-31,1.0,0
126,1981,2017-04-26,2.0,0
57,2309,2018-02-09,0.0,0
102,795,2019-02-05,0.0,0
135,3267,2019-11-27,0.0,0
35,2157,2018-03-09,0.0,0
18,1355,2018-06-21,0.0,0
65,2524,2019-07-21,15.0,0
51,326,2018-10-30,0.0,0
111,1036,2019-03-30,0.0,0
115,3319,2018-01-23,1.0,0
1,245,2018-05-31,0.0,0
135,2709,2018-09-19,0.0,0
35,911,2018-07-28,0.0,0
1,2502,2019-11-03,0.0,0
115,876,2019-09-06,1.0,0
94,1613,2017-12-02,0.0,0
30,1473,2017-03-02,0.0,0
30,3456,2019-01-21,0.0,0
109,3527,2019-07-20,0.0,0
46,3088,2018-04-28,0.0,0
64,3072,2018-08-03,0.0,0
7,2544,2019-04-09,0.0,0
1,1837,2019-09-03,0.0,0
94,1275,2017-09-25,0.0,1
35,2157,2019-05-21,0.0,0
55,3456,2018-04-02,0.0,0
94,3328,2018-02-10,2.0,1
26,2663,2018-10-02,2.0,0
102,2530,2017-04-19,0.0,0
7,28,2018-06-20,0.0,0
4,632,2017-01-08,0.0,0
43,3567,2017-04-04,2.0,0
115,3046,2017-06-07,0.0,0
19,2208,2019-12-19,0.0,0
85,1932,2018-01-09,6.0,0
83,1239,2018-07-04,0.0,0
87,2150,2017-01-05,0.0,0
9,239,2019-09-24,0.0,0
65,3465,2017-01-08,2.0,0
94,38,2019-10-27,3.0,0
84,917,2018-03-08,3.0,0
43,3138,2017-08-26,0.0,0
126,1007,2017-06-21,0.0,0
58,1049,2018-12-15,1.0,0
60,3266,2017-12-16,0.0,0
130,1956,2017-08-30,0.0,0
131,851,2018-03-10,0.0,0
22,1832,2019-06-22,0.0,0
35,2157,2017-07-11,0.0,0
53,3216,2018-03-04,0.0,1
115,2033,2019-08-30,0.0,1
72,3529,2019-10-03,0.0,0
60,1199,2018-04-24,2.0,0
107,1733,2018-04-06,0.0,0
26,161,2017-11-28,7.0,0
124,3562,2017-01-22,0.0,0
18,282,2019-09-13,0.0,0
64,2088,2017-09-22,0.0,0
135,21,2019-01-14,1.0,0
19,1901,2019-11-27,0.0,0
85,1299,2019-03-26,0.0,0
60,285,2017-08-15,1.0,0
53,1462,2019-08-18,0.0,0
118,1228,2018-05-22,0.0,0
85,1035,2019-10-26,3.0,0
35,1550,2019-11-01,0.0,0
55,2949,2017-08-27,2.0,0
135,1504,2019-01-25,0.0,0
9,2687,2019-03-02,2.0,0
53,1667,2018-10-16,0.0,0
72,1383,2017-04-27,0.0,0
60,814,2018-05-13,6.0,0
1,2269,2017-08-21,0.0,0
26,571,2018-12-15,0.0,0
26,1380,2018-02-23,0.0,0
72,855,2017-01-27,0.0,0
65,3628,2019-11-19,1.0,0
131,413,2018-01-07,0.0,0
131,75,2018-09-28,0.0,0
132,3476,2017-06-04,0.0,0
4,459,2018-03-29,0.0,0
111,253,2018-11-18,0.0,0
135,434,2018-01-28,1.0,0
9,3032,2019-04-23,0.0,1
126,1861,2019-03-28,0.0,0
4,630,2019-01-06,0.0,0
94,2614,2019-08-13,0.0,0
111,1723,2019-12-27,0.0,0
68,2450,2019-10-02,3.0,0
135,1200,2018-04-07,0.0,0
124,1728,2019-10-19,0.0,0
53,1932,2019-08-22,0.0,0
102,500,2019-10-07,0.0,0
115,3558,2019-03-06,0.0,0
111,2305,2019-05-08,0.0,0
94,2521,2018-05-03,0.0,0
38,525,2018-08-12,0.0,0
60,2395,2018-04-18,0.0,0
135,1065,2019-03-05,0.0,0
124,2858,2017-03-02,0.0,0
109,2058,2018-12-17,0.0,0
1,1682,2018-09-08,0.0,0
26,2213,2018-10-25,4.0,0
131,1545,2019-11-26,0.0,0
65,2134,2019-06-26,0.0,0
22,3639,2018-01-09,0.0,0
131,2081,2018-09-28,0.0,0
65,3383,2017-08-11,0.0,0
18,3113,2017-01-06,0.0,0
38,310,2018-09-02,0.0,0
35,2822,2019-05-23,0.0,0
118,1537,2017-09-13,0.0,0
1,96,2018-12-01,0.0,0
19,3332,2018-09-26,0.0,0
7,1983,2019-03-12,6.0,0
65,2644,2017-07-10,0.0,0
94,440,2019-07-06,0.0,0
9,646,2017-06-15,0.0,0
64,1128,2019-03-27,0.0,0
111,1522,2017-12-12,0.0,0
19,3289,2018-11-17,0.0,0
38,214,2019-07-09,1.0,0
85,49,2017-03-27,0.0,0
65,1040,2017-05-28,0.0,1
102,288,2018-07-12,1.0,0
64,1699,2018-01-10,0.0,0
64,2268,2017-02-18,1.0,0
4,2654,2017-12-11,0.0,0
118,2314,2019-04-21,0.0,0
19,181,2019-02-12,0.0,0
94,2941,2017-04-15,0.0,0
9,3456,2019-06-19,0.0,0
72,28,2018-06-28,0.0,0
43,2669,2017-12-02,1.0,1
126,708,2018-03-26,0.0,0
35,442,2017-03-18,0.0,0
64,2709,2019-08-09,0.0,0
38,1288,2019-06-25,1.0,0
35,3206,2017-01-03,0.0,0
4,3151,2018-01-13,0.0,0
83,2808,2018-12-08,6.0,0
135,1811,2017-05-28,0.0,0
64,3484,2018-09-10,0.0,0
64,465,2017-01-18,0.0,0
130,1975,2019-05-19,10.0,0
85,829,2017-12-26,0.0,0
19,554,2017-09-11,0.0,0
38,916,2018-06-19,1.0,0
18,1544,2018-09-28,0.0,0
135,1105,2017-12-31,0.0,0
35,1030,2018-09-21,0.0,0
7,586,2019-05-02,0.0,0
111,3635,2018-10-16,2.0,0
131,3155,2018-11-30,0.0,0
87,2369,2017-06-16,0.0,0
9,2701,2019-07-13,0.0,0
135,2637,2018-02-20,0.0,0
124,1013,2018-11-16,0.0,0
58,807,2018-02-09,0.0,0
130,2885,2019-09-25,0.0,0
120,3580,2019-10-19,0.0,0
4,475,2017-07-03,0.0,0
55,2790,2018-12-11,0.0,0
135,1337,2017-08-12,6.0,0
64,3171,2017-10-29,0.0,0
35,2169,2017-04-04,0.0,0
26,456,2019-12-17,0.0,0
107,793,2017-12-30,0.0,1
107,3428,2017-09-16,0.0,0
94,2912,2017-01-28,0.0,0
135,108,2018-04-10,0.0,0
35,3445,2019-03-01,0.0,0
87,1175,2019-10-09,0.0,0
120,3196,2019-11-04,0.0,0
131,2724,2019-06-23,1.0,0
109,1274,2018-04-15,0.0,0
126,3293,2018-07-18,2.0,0
43,969,2018-06-24,0.0,0
22,2281,2019-01-13,0.0,0
22,1662,2019-02-03,0.0,0
1,3306,2018-01-22,0.0,0
55,3486,2019-04-09,0.0,0
102,2617,2018-11-12,0.0,0
135,3520,2018-04-11,0.0,0
131,2535,2018-08-22,0.0,0
107,3553,2018-08-19,1.0,0
61,2674,2017-08-14,0.0,0
87,1800,2018-10-24,0.0,0
30,2712,2018-10-22,0.0,0
126,468,2017-11-01,0.0,0
1,2246,2018-12-16,0.0,0
1,1820,2018-06-16,0.0,0
115,1011,2018-12-20,0.0,0
51,1894,2018-08-14,0.0,0
115,916,2019-09-04,4.0,0
1,47,2018-07-16,0.0,0
18,2786,2018-01-28,0.0,0
102,2363,2018-07-09,0.0,0
124,184,2018-09-25,1.0,0
53,21,2018-04-07,2.0,0
19,1426,2017-08-21,0.0,0
35,2376,2018-12-14,0.0,0
30,1229,2019-03-16,0.0,0
9,2823,2018-07-15,1.0,0
131,2425,2017-05-16,1.0,0
131,3638,2017-05-11,0.0,0
68,1960,2018-03-06,3.0,1
55,1540,2019-11-30,1.0,0
53,2247,2017-01-21,0.0,0
85,536,2019-03-17,0.0,0
30,1402,2017-09-14,0.0,0
120,1819,2018-02-20,0.0,0
43,2951,2017-09-26,0.0,0
131,1353,2019-05-16,0.0,0
85,962,2017-12-20,0.0,0
1,3136,2017-07-05,2.0,0
132,24,2018-10-05,0.0,0
84,916,2018-04-05,0.0,0
94,2636,2018-06-29,10.0,0
26,2540,2018-11-20,0.0,0
43,3577,2017-04-24,0.0,0
38,3048,2019-04-07,0.0,0
109,230,2019-03-24,0.0,0
4,157,2018-08-02,0.0,0
4,2114,2018-07-28,3.0,0
38,1620,2017-04-07,0.0,0
64,2617,2019-01-18,0.0,0
65,478,2019-07-04,0.0,0
4,1988,2019-02-22,0.0,0
121,2345,2017-01-24,0.0,0
131,3526,2018-12-28,0.0,1
102,596,2018-05-31,0.0,0
124,1266,2017-06-10,0.0,0
118,2844,2019-04-11,0.0,0
1,3295,2019-09-14,0.0,0
19,1604,2017-07-22,0.0,0
60,498,2018-11-02,0.0,0
64,1398,2017-08-19,0.0,0
94,917,2018-08-24,14.0,1
124,775,2018-10-09,0.0,0
132,1617,2018-04-20,0.0,0
65,64,2018-12-29,0.0,1
26,3496,2019-03-22,0.0,0
55,916,2019-07-26,14.0,0
132,2842,2018-08-28,0.0,0
60,3530,2019-01-27,2.0,0
7,2665,2018-08-21,0.0,0
35,2173,2018-11-28,1.0,0
132,289,2019-02-08,0.0,0
84,3266,2018-11-28,0.0,0
109,2852,2018-07-11,0.0,0
109,3367,2019-01-10,0.0,0
35,2173,2019-10-09,0.0,0
35,3476,2018-08-02,0.0,0
64,2205,2019-05-08,0.0,0
121,1497,2018-05-23,1.0,1
124,2358,2018-10-21,0.0,0
124,3037,2019-06-10,0.0,0
65,397,2019-07-05,0.0,0
57,2612,2019-11-02,0.0,0
109,729,2017-08-30,0.0,0
102,316,2019-11-03,0.0,0
131,619,2019-10-25,0.0,0
4,2416,2017-04-06,0.0,0
30,1272,2018-02-22,0.0,0
57,716,2019-05-26,2.0,0
58,2807,2018-11-19,0.0,0
87,1067,2019-02-17,2.0,0
68,1025,2019-08-30,0.0,1
18,862,2018-05-22,0.0,0
4,1541,2018-03-09,0.0,0
53,582,2017-11-23,0.0,0
124,1534,2017-06-27,0.0,0
126,2439,2018-03-16,0.0,0
7,932,2017-11-21,0.0,0
64,603,2017-07-09,0.0,0
84,674,2019-10-17,1.0,0
35,849,2018-01-07,0.0,0
84,2693,2017-05-30,0.0,0
72,222,2019-03-07,0.0,0
19,1300,2019-07-25,0.0,0
84,3534,2019-01-24,1.0,0
9,605,2019-07-16,0.0,0
102,1143,2017-10-28,1.0,0
115,1731,2017-11-19,0.0,0
121,2118,2017-08-08,2.0,1
118,984,2017-04-17,0.0,0
22,3291,2018-09-06,0.0,0
83,1864,2019-12-17,0.0,0
18,2602,2019-08-19,0.0,0
64,1980,2019-04-29,3.0,0
38,2913,2017-12-10,0.0,0
115,2120,2019-06-27,0.0,0
57,2739,2018-07-30,0.0,0
7,231,2018-09-19,0.0,0
18,2589,2018-12-23,0.0,0
94,1573,2017-03-31,0.0,0
130,3122,2018-12-18,3.0,1
109,729,2018-03-26,0.0,0
131,2897,2018-10-12,0.0,0
135,3346,2019-06-14,1.0,0
111,547,2018-02-27,0.0,0
22,2836,2017-10-31,0.0,0
83,1499,2018-09-13,0.0,0
64,2042,2018-10-30,0.0,0
131,2497,2018-12-30,0.0,0
84,681,2019-11-08,0.0,0
9,102,2018-02-06,0.0,0
4,2139,2019-04-20,0.0,0
60,2957,2018-11-22,2.0,0
26,456,2019-08-25,0.0,0
7,1762,2018-06-03,1.0,0
1,2105,2017-08-21,21.0,0
55,647,2018-06-04,0.0,0
38,3212,2018-01-21,0.0,0
38,2439,2017-12-04,0.0,0
55,1083,2019-11-20,1.0,0
124,1458,2017-05-11,0.0,0
65,1745,2019-04-26,0.0,0
124,3207,2017-05-17,0.0,0
38,2390,2018-11-09,0.0,0
94,565,2017-11-27,0.0,0
30,1643,2018-11-05,0.0,0
124,3252,2017-12-12,0.0,0
22,1228,2018-03-10,0.0,0
30,1037,2018-06-03,0.0,0
90,2366,2018-04-22,0.0,0
55,411,2017-06-02,0.0,0
65,1361,2017-09-22,0.0,1
94,2245,2017-07-28,0.0,1
83,1143,2019-12-22,0.0,0
35,248,2019-04-04,0.0,0
126,808,2018-05-23,0.0,0
124,3419,2019-11-18,0.0,0
43,3087,2019-03-30,0.0,0
9,3079,2019-11-30,1.0,0
22,3075,2018-05-09,1.0,0
87,339,2018-03-02,0.0,0
64,401,2017-06-29,0.0,0
64,1232,2018-03-24,0.0,0
118,3497,2018-12-22,0.0,0
19,1562,2018-08-29,0.0,0
7,335,2018-07-08,0.0,0
65,1238,2018-05-15,0.0,0
65,462,2019-10-02,0.0,0
26,2118,2017-12-16,1.0,0
124,2776,2018-02-05,0.0,0
109,2455,2019-08-11,0.0,0
118,1607,2019-03-03,0.0,0
22,2324,2017-08-04,0.0,0
55,1033,2019-12-27,0.0,1
94,1083,2018-01-02,2.0,0
1,2865,2018-07-28,0.0,0
53,207,2019-10-02,0.0,0
43,3130,2018-09-24,0.0,0
64,1675,2019-09-08,0.0,0
126,3241,2019-01-27,0.0,0
87,3213,2018-08-12,1.0,0
120,611,2019-12-07,0.0,0
115,1620,2019-08-09,0.0,0
35,3050,2017-06-05,0.0,0
46,289,2019-04-19,0.0,0
130,2512,2018-12-27,0.0,0
121,7,2019-03-19,0.0,0
118,1375,2017-02-19,0.0,0
30,3462,2018-03-02,0.0,0
55,344,2019-09-04,12.0,0
19,2521,2018-04-13,0.0,0
135,1727,2018-01-10,0.0,0
7,3266,2017-09-10,0.0,0
46,2573,2019-12-23,0.0,0
60,2462,2019-04-12,1.0,0
35,152,2018-05-16,0.0,0
107,1172,2018-04-02,1.0,0
61,398,2018-01-16,1.0,0
55,73,2019-08-11,0.0,0
83,553,2017-12-18,0.0,0
131,419,2017-03-27,0.0,0
43,3305,2018-07-21,0.0,0
7,763,2017-03-20,0.0,0
124,865,2018-11-15,0.0,0
102,316,2019-05-21,0.0,0
7,3361,2018-03-03,0.0,0
132,421,2018-12-04,0.0,0
94,1969,2018-02-24,0.0,0
26,2789,2019-03-10,0.0,0
87,1298,2019-11-10,4.0,0
7,2064,2019-10-03,1.0,0
118,1493,2017-05-04,0.0,0
4,1150,2017-03-16,0.0,0
87,2502,2019-05-18,0.0,0
30,3565,2019-08-14,0.0,0
35,3215,2019-02-15,5.0,0
65,3518,2017-06-25,1.0,0
22,2281,2017-12-08,0.0,0
91,498,2017-10-21,0.0,0
126,2415,2018-03-05,0.0,0
45,3305,2018-11-29,0.0,0
35,725,2017-02-28,15.0,0
120,2979,2018-04-13,0.0,0
30,1566,2019-12-09,1.0,0
60,368,2019-01-01,1.0,0
107,1772,2018-03-22,0.0,0
102,2837,2019-01-26,0.0,0
64,3631,2018-08-13,0.0,0
121,591,2017-09-24,0.0,1
55,1949,2017-09-21,0.0,1
68,7,2018-11-03,0.0,0
4,2722,2017-03-23,0.0,0
18,1318,2018-11-03,0.0,0
130,1329,2017-02-15,0.0,0
135,3222,2018-03-19,1.0,0
35,1272,2017-03-24,0.0,0
126,557,2017-03-30,0.0,0
109,1093,2017-03-17,0.0,0
22,2077,2019-07-12,0.0,0
1,582,2019-11-23,0.0,0
131,54,2018-10-05,0.0,0
35,3032,2018-12-30,1.0,0
4,681,2017-10-26,0.0,0
30,2366,2018-01-12,1.0,0
30,740,2018-09-10,0.0,0
60,506,2018-11-23,2.0,0
102,2828,2018-10-16,0.0,0
65,2161,2018-05-10,0.0,0
111,3625,2019-01-19,0.0,0
4,1944,2019-01-26,0.0,0
35,1431,2018-05-13,0.0,1
132,102,2019-08-12,0.0,0
132,1582,2017-10-08,0.0,0
131,1274,2018-12-17,0.0,0
1,2278,2019-05-15,1.0,0
46,851,2018-05-11,0.0,1
102,1997,2019-12-01,0.0,0
94,524,2019-07-13,0.0,0
135,470,2019-07-01,1.0,0
94,1668,2019-06-10,0.0,0
118,2519,2017-07-15,0.0,0
18,1993,2018-04-15,0.0,0
68,2934,2018-09-11,1.0,0
91,1866,2017-06-28,0.0,0
109,2701,2018-07-28,0.0,0
51,1079,2017-01-05,0.0,0
18,2285,2017-10-03,0.0,0
18,3621,2017-04-14,0.0,0
4,329,2019-06-21,0.0,0
87,1348,2018-08-15,0.0,0
26,3133,2018-02-07,0.0,0
72,2758,2018-05-26,0.0,0
18,2763,2019-05-29,0.0,1
18,3047,2019-10-08,0.0,0
60,1584,2017-12-08,0.0,0
126,1214,2019-06-24,0.0,0
7,1127,2017-11-08,1.0,0
124,3270,2017-01-06,0.0,0
64,3372,2017-06-06,1.0,0
19,3355,2018-08-11,0.0,0
83,1255,2017-12-26,0.0,0
26,1722,2019-12-27,1.0,1
19,2666,2018-05-21,0.0,0
53,3434,2019-12-27,0.0,0
107,2478,2019-02-15,0.0,0
118,2204,2018-08-04,0.0,0
111,393,2018-09-27,0.0,0
57,971,2018-11-30,0.0,0
121,244,2018-02-02,0.0,0
55,3,2019-02-08,0.0,1
124,2082,2017-01-28,2.0,0
84,3207,2017-10-20,0.0,0
124,2082,2017-11-09,0.0,0
107,2699,2017-08-28,0.0,1
85,3188,2019-12-15,13.0,0
135,667,2018-06-30,0.0,0
131,674,2018-05-27,0.0,0
121,434,2019-12-21,0.0,0
55,2544,2019-08-23,0.0,0
22,2441,2018-09-02,0.0,0
35,2669,2019-10-19,2.0,0
38,1784,2017-03-03,2.0,0
65,1239,2018-07-06,1.0,0
126,2691,2018-04-03,0.0,0
22,2318,2017-12-25,0.0,0
4,990,2017-11-10,0.0,0
120,2743,2018-03-18,0.0,0
135,717,2019-03-11,0.0,0
132,704,2019-07-08,0.0,0
38,2790,2018-06-28,0.0,0
107,2591,2019-03-03,0.0,0
124,1732,2018-09-03,0.0,0
60,386,2019-10-04,7.0,0
94,2756,2018-09-30,0.0,0
4,1935,2018-02-23,0.0,0
22,2875,2019-04-19,0.0,0
111,3459,2018-07-01,0.0,0
118,2316,2019-08-12,0.0,0
72,835,2018-01-08,0.0,0
94,936,2017-09-07,0.0,0
55,1550,2018-07-28,0.0,0
102,3657,2018-04-02,0.0,0
109,793,2017-12-12,0.0,0
38,1372,2018-08-15,0.0,0
4,591,2019-02-14,0.0,0
4,1584,2019-01-09,0.0,0
84,1769,2018-08-18,5.0,1
135,537,2018-02-15,0.0,0
135,227,2018-04-23,0.0,0
115,2132,2017-02-03,0.0,0
